[1635773400.0, 0.04906191744340879],
[1649255400.0, 0.07192876165113184],
[1649341800.0, 0.07192876165113184],
[1649428200.0, 0.05623635153129161],
[1649514600.0, 0.05623635153129161],
[1649601000.0, 0.05623635153129161],
[1649687400.0, 0.05623635153129161],
[1649773800.0, 0.05623635153129161],
[1649860200.0, 0.05623635153129161],
[1649946600.0, 0.05623635153129161],
[1650033000.0, 0.05623635153129161],
[1650119400.0, 0.06408255659121172],
[1650205800.0, 0.06408255659121172],
[1650292200.0, 0.0735266311584554],
[1650378600.0, 0.0735266311584554],
[1650465000.0, 0.0749081225033289],
[1650551400.0, 0.0749081225033289],
[1650637800.0, 0.0749081225033289],
[1650724200.0, 0.0735266311584554],
[1650810600.0, 0.07611984021304927],
[1650897000.0, 0.0723249001331558],
[1650983400.0, 0.10998668442077232],
[1651069800.0, 0.0723249001331558],
[1651156200.0, 0.0644786950732357],
[1651242600.0, 0.0723249001331558],
[1651329000.0, 0.0723249001331558],
[1651415400.0, 0.0723249001331558],
[1651501800.0, 0.0723249001331558],
[1651588200.0, 0.0723249001331558],
[1651674600.0, 0.0723249001331558],
[1651761000.0, 0.11097203728362186],
[1651847400.0, 0.07331025299600534],
[1651933800.0, 0.11097203728362186],
[1652020200.0, 0.07331025299600534],
[1652106600.0, 0.07331025299600534],
[1652193000.0, 0.11097203728362186],
[1652279400.0, 0.07331025299600534],
[1652365800.0, 0.10959054593874835],
[1652452200.0, 0.07192876165113184],
[1652538600.0, 0.07192876165113184],
[1652625000.0, 0.07192876165113184],
[1652711400.0, 0.07590279627163782],
[1652797800.0, 0.07629893475366178],
[1652884200.0, 0.07629893475366178],
[1652970600.0, 0.07331025299600534],
[1653057000.0, 0.07331025299600534],
[1653143400.0, 0.07192876165113184],
[1653229800.0, 0.07331025299600534],
[1653316200.0, 0.07331025299600534],
[1653402600.0, 0.06546404793608523],
[1653489000.0, 0.06546404793608523],
[1653575400.0, 0.06546404793608523],
[1653661800.0, 0.06546404793608523],
[1653748200.0, 0.06408255659121172],
[1653834600.0, 0.06408255659121172],
[1653921000.0, 0.05623635153129161],
[1654007400.0, 0.05623635153129161],
[1654093800.0, 0.05623635153129161],
[1654180200.0, 0.05623635153129161],
[1654266600.0, 0.05623635153129161],
[1654353000.0, 0.05623635153129161],
[1654439400.0, 0.05623635153129161],
[1654525800.0, 0.05623635153129161],
[1654612200.0, 0.05623635153129161],
[1654698600.0, 0.05623635153129161],
[1654785000.0, 0.05623635153129161],
[1654871400.0, 0.05623635153129161],
[1654957800.0, 0.05623635153129161],
[1655044200.0, 0.05623635153129161],
[1655130600.0, 0.06408255659121172],
[1655217000.0, 0.06408255659121172],
[1655303400.0, 0.0546098535286285],
[1655389800.0, 0.0546098535286285],
[1655476200.0, 0.0546098535286285],
[1655562600.0, 0.0546098535286285],
[1655649000.0, 0.0546098535286285],
[1655735400.0, 0.0546098535286285],
[1655821800.0, 0.0546098535286285],
[1655908200.0, 0.05623635153129161],
[1655994600.0, 0.05623635153129161],
[1656081000.0, 0.06408255659121172],
[1656167400.0, 0.0546098535286285],
[1656253800.0, 0.06245605858854861],
[1656340200.0, 0.06245605858854861],
[1656426600.0, 0.06245605858854861],
[1656513000.0, 0.06245605858854861],
[1656599400.0, 0.06245605858854861],
[1656685800.0, 0.06408255659121172],
[1656772200.0, 0.06245605858854861],
[1656858600.0, 0.05623635153129161],
[1656945000.0, 0.06408255659121172],
[1657031400.0, 0.060858189081225034],
[1657117800.0, 0.0546098535286285],
[1657204200.0, 0.0546098535286285],
[1657290600.0, 0.06408255659121172],
[1657377000.0, 0.06408255659121172],
[1657463400.0, 0.05623635153129161],
[1657549800.0, 0.05623635153129161],
[1657636200.0, 0.05623635153129161],
[1657722600.0, 0.05623635153129161],
[1657809000.0, 0.05623635153129161],
[1657895400.0, 0.05623635153129161],
[1657981800.0, 0.0546098535286285],
[1658068200.0, 0.0546098535286285],
[1658154600.0, 0.0546098535286285],
[1658241000.0, 0.0546098535286285],
[1658327400.0, 0.06405392809587218],
[1658413800.0, 0.06245605858854861],
[1658500200.0, 0.06245605858854861],
[1658586600.0, 0.06245605858854861],
[1658673000.0, 0.0546098535286285],
[1658759400.0, 0.06245605858854861],
[1658845800.0, 0.06245605858854861],
[1658932200.0, 0.06245605858854861],
[1659018600.0, 0.06245605858854861],
[1659105000.0, 0.0546098535286285],
[1659191400.0, 0.06245605858854861],
[1659277800.0, 0.0546098535286285],
[1659364200.0, 0.06245605858854861],
[1659450600.0, 0.06245605858854861],
[1659537000.0, 0.0546098535286285],
[1659623400.0, 0.0546098535286285],
[1659709800.0, 0.0546098535286285],
[1659796200.0, 0.0546098535286285],
[1659882600.0, 0.06245605858854861],
[1659969000.0, 0.06245605858854861],
[1660055400.0, 0.06245605858854861],
[1660141800.0, 0.10796404793608523],
[1660228200.0, 0.07030226364846871],
[1660314600.0, 0.06245605858854861],
[1660401000.0, 0.06245605858854861],
[1660487400.0, 0.06245605858854861],
[1660573800.0, 0.06245605858854861],
[1660660200.0, 0.10011784287616513],
[1660746600.0, 0.10796404793608523],
[1660833000.0, 0.10796404793608523],
[1660919400.0, 0.07030226364846871],
[1661005800.0, 0.07030226364846871],
[1661092200.0, 0.07030226364846871],
[1661178600.0, 0.10796404793608523],
[1661265000.0, 0.07030226364846871],
[1661351400.0, 0.07030226364846871],
[1661437800.0, 0.07168375499334222],
[1661524200.0, 0.07168375499334222],
[1661610600.0, 0.07030226364846871],
[1661697000.0, 0.06408255659121172],
[1661783400.0, 0.07331025299600534],
[1661869800.0, 0.06546404793608523],
[1661956200.0, 0.07331025299600534],
[1662042600.0, 0.06546404793608523],
[1662129000.0, 0.06408255659121172],
[1662215400.0, 0.07331025299600534],
[1662301800.0, 0.07331025299600534],
[1662388200.0, 0.1095619174434088],
[1662474600.0, 0.06568042609853529],
[1662561000.0, 0.06568042609853529],
[1662647400.0, 0.06405392809587218],
[1662733800.0, 0.06408255659121172],
[1662820200.0, 0.06408255659121172],
[1662906600.0, 0.06408255659121172],
[1662993000.0, 0.10312583222370175],
[1663079400.0, 0.10312583222370175],
[1663165800.0, 0.06546404793608523],
[1663252200.0, 0.06383754993342211],
[1663338600.0, 0.0546098535286285],
[1663425000.0, 0.06245605858854861],
[1663511400.0, 0.0546098535286285],
[1663597800.0, 0.053624500665778965],
[1663684200.0, 0.0546098535286285],
[1663770600.0, 0.06408255659121172],
[1663857000.0, 0.06408255659121172],
[1663943400.0, 0.05623635153129161],
[1664029800.0, 0.0546098535286285],
[1664116200.0, 0.09389813581890813],
[1664202600.0, 0.09227163781624502],
[1664289000.0, 0.06245605858854861],
[1664375400.0, 0.06245605858854861],
[1664461800.0, 0.06408255659121172],
[1664548200.0, 0.06408255659121172],
[1664634600.0, 0.06408255659121172],
[1664717400.0, 0.053624500665778965],
[1664803800.0, 0.0546098535286285],
[1664890200.0, 0.0546098535286285],
[1664976600.0, 0.06245605858854861],
[1665063000.0, 0.0546098535286285],
[1665149400.0, 0.06245605858854861],
[1665235800.0, 0.06408255659121172],
[1665322200.0, 0.06408255659121172],
[1665408600.0, 0.06245605858854861],
[1665495000.0, 0.06245605858854861],
[1665581400.0, 0.06408255659121172],
[1665667800.0, 0.06408255659121172],
[1665754200.0, 0.06408255659121172],
[1665840600.0, 0.06245605858854861],
[1665927000.0, 0.06147070572569907],
[1666013400.0, 0.06245605858854861],
[1666099800.0, 0.06245605858854861],
[1666186200.0, 0.06245605858854861],
[1666272600.0, 0.0546098535286285],
[1666359000.0, 0.09227163781624502],
[1666445400.0, 0.09227163781624502],
[1666531800.0, 0.09227163781624502],
[1666618200.0, 0.0546098535286285],
[1666704600.0, 0.06245605858854861],
[1666791000.0, 0.06245605858854861],
[1666877400.0, 0.06245605858854861],
[1666963800.0, 0.07030226364846871],
[1667050200.0, 0.07030226364846871],
[1667136600.0, 0.07030226364846871],
[1667223000.0, 0.07030226364846871],
[1667309400.0, 0.07030226364846871],
[1667395800.0, 0.06245605858854861],
[1667482200.0, 0.05202663115845539],
[1667568600.0, 0.06245605858854861],
[1667655000.0, 0.06245605858854861],
[1667741400.0, 0.07030226364846871],
[1667827800.0, 0.0598728362183755],
[1667914200.0, 0.06771904127829562],
[1668000600.0, 0.06771904127829562],
[1668087000.0, 0.06870439414114515],
[1668173400.0, 0.06870439414114515],
[1668259800.0, 0.0598728362183755],
[1668346200.0, 0.06147070572569907],
[1668432600.0, 0.06931691078561918],
[1668519000.0, 0.06147070572569907],
[1668605400.0, 0.06147070572569907],
[1668691800.0, 0.06931691078561918],
[1668778200.0, 0.053624500665778965],
[1668864600.0, 0.053624500665778965],
[1668951000.0, 0.09128628495339548],
[1669037400.0, 0.09128628495339548],
[1669123800.0, 0.053624500665778965],
[1669210200.0, 0.053624500665778965],
[1669296600.0, 0.053624500665778965],
[1669383000.0, 0.053624500665778965],
[1669469400.0, 0.053624500665778965],
[1669555800.0, 0.053624500665778965],
[1669642200.0, 0.053624500665778965],
[1669728600.0, 0.053624500665778965],
[1669815000.0, 0.053624500665778965],
[1669901400.0, 0.053624500665778965],
[1669987800.0, 0.053624500665778965],
[1670074200.0, 0.053624500665778965],
[1670160600.0, 0.053624500665778965],
[1670247000.0, 0.053624500665778965],
[1670333400.0, 0.053624500665778965],
[1670419800.0, 0.053624500665778965],
[1670506200.0, 0.053624500665778965],
[1670592600.0, 0.053624500665778965],
[1670679000.0, 0.053624500665778965],
[1670765400.0, 0.053624500665778965],
[1670851800.0, 0.053624500665778965],
[1670938200.0, 0.055250998668442075],
[1671024600.0, 0.055250998668442075],
[1671111000.0, 0.053624500665778965],
[1671197400.0, 0.053624500665778965],
[1671283800.0, 0.053624500665778965],
[1671370200.0, 0.053624500665778965],
[1671456600.0, 0.053624500665778965],
[1671543000.0, 0.053624500665778965],
[1671629400.0, 0.053624500665778965],
[1671715800.0, 0.053624500665778965],
[1671802200.0, 0.053624500665778965],
[1671888600.0, 0.053624500665778965],
[1671975000.0, 0.053624500665778965],
[1672061400.0, 0.053624500665778965],
[1672147800.0, 0.0546098535286285],
[1672234200.0, 0.0546098535286285],
[1672320600.0, 0.0546098535286285],
[1672407000.0, 0.05623635153129161],
[1672493400.0, 0.05623635153129161],
[1672579800.0, 0.05623635153129161],
[1672666200.0, 0.05623635153129161],
[1672752600.0, 0.06408255659121172],
[1672839000.0, 0.05623635153129161],
[1672925400.0, 0.05623635153129161],
[1673011800.0, 0.05623635153129161],
[1673098200.0, 0.05623635153129161],
[1673184600.0, 0.06408255659121172],
[1673271000.0, 0.05623635153129161],
[1673357400.0, 0.06286750998668443],
[1673443800.0, 0.053624500665778965],
[1673530200.0, 0.061241011984021314],
[1673616600.0, 0.06286750998668443],
[1673703000.0, 0.053624500665778965],
[1673789400.0, 0.05623635153129161],
[1673875800.0, 0.09128628495339548],
[1673962200.0, 0.053624500665778965],
[1674048600.0, 0.05202663115845539],
[1674135000.0, 0.053624500665778965],
[1674221400.0, 0.06147070572569907],
[1674307800.0, 0.053624500665778965],
[1674394200.0, 0.053624500665778965],
[1674480600.0, 0.053624500665778965],
[1674567000.0, 0.053624500665778965],
[1674653400.0, 0.06147070572569907],
[1674739800.0, 0.053624500665778965],
[1674826200.0, 0.06147070572569907],
[1674912600.0, 0.053624500665778965],
[1674999000.0, 0.055250998668442075],
[1675085400.0, 0.055250998668442075],
[1675171800.0, 0.06309720372836218],
[1675258200.0, 0.055250998668442075],
[1675344600.0, 0.055250998668442075],
[1675431000.0, 0.06309720372836218],
[1675517400.0, 0.055250998668442075],
[1675603800.0, 0.055250998668442075],
[1675690200.0, 0.055250998668442075],
[1675776600.0, 0.053624500665778965],
[1675863000.0, 0.053624500665778965],
[1675949400.0, 0.053624500665778965],
